id,altitude,heading
3266b7bd,38000,277
32666cd6,37000,91
32666a1c,35000,92
3266603c,37000,93
326552a4,38000,271
3266b7bd,38000,277
32666cd6,37000,91
32666a1c,35000,92
3266603c,37000,93
3266b7bd,38000,277
32666cd6,37000,91
32666a1c,34975,92
3266603c,37000,93
3266b7bd,38000,275
32666749,40000,273
32666cd6,37000,91
32666a1c,35000,92
3266603c,37000,93
3266b7bd,38000,275
32666749,40000,273
32666cd6,37000,91
32666a1c,34975,92
3266603c,37000,93
3266b7bd,38000,276
32666749,40000,273
32666cd6,37000,91
32666a1c,34975,92
3266603c,37000,94
3266b7bd,38000,277
32666749,40000,273
32655acc,38000,272
32666cd6,37000,91
32666a1c,34975,92
32662012,37000,94
3266b7bd,38000,277
32666749,40000,273
32655acc,38000,272
32655323,40000,273
32666cd6,37000,91
32666a1c,35000,92
3266162c,35000,90
32662012,37000,94
3266b7bd,38000,277
32666749,40000,273
32655acc,38000,272
32655323,40000,273
32666cd6,37000,91
32666a1c,34975,94
3266162c,34975,91
32662012,37000,94
3266b7bd,38000,277
32666749,40000,273
32655acc,38000,272
32655323,40000,279
32666cd6,37000,92
32666a1c,35000,94
3266162c,35000,91
32662012,37000,94
3266b7bd,38000,277
32666749,40000,273
32655acc,38000,272
32655323,40000,278
32666cd6,37000,92
32666a1c,35000,94
3266162c,34975,91
32662012,37000,94
3266b7bd,38000,277
32666749,40000,273
32655acc,38000,272
32655323,40000,277
32666cd6,37000,92
32666a1c,35000,94
3266b7bd,38000,277
32662012,37000,94
3266162c,34975,91
32666749,40000,273
32655acc,38000,272
32655323,40000,277
32666cd6,37000,92
32666a1c,35000,93
326644cc,34000,251
3266b7bd,38000,277
3266162c,34975,91
32662012,37000,94
32666749,40000,273
32655acc,38000,272
32655323,40000,277
32666cd6,37000,92
32666a1c,35000,93
326644cc,34000,252
3266b7bd,38000,277
3266162c,35000,91
32662012,37000,94
32666749,40000,273
32655acc,38000,272
32655323,40000,277
32666cd6,37000,92
32666a1c,34975,93
326644cc,34000,251
3266b7bd,38000,277
32662012,37000,95
3266162c,35000,91
32666749,40000,273
32655acc,38000,272
32655323,40000,277
32666cd6,37000,92
32666a1c,34975,93
326644cc,34000,251
3266b7bd,38000,277
3266162c,34975,91
32666749,40000,273
32662012,37000,95
32655acc,38000,272
32655323,40000,277
32657080,38000,273
32666cd6,37000,92
326644cc,34000,251
32666a1c,35000,93
3266b7bd,38000,277
32666749,40000,273
32655acc,38000,272
32662012,37000,95
3266162c,34975,91
32655323,40000,277
32657080,37975,273
32666cd6,37000,92
326644cc,34000,251
32666a1c,34975,93
3266b7bd,38000,277
32666749,40000,273
32655acc,38000,272
32655323,40000,277
3266162c,34975,91
32662012,37000,95
32657080,37975,272
32666cd6,37000,92
326644cc,34000,251
32666a1c,35000,94
32666749,40000,273
32655acc,38000,272
32655323,40000,277
3266162c,34975,92
32662012,37000,95
32657080,38000,272
32666cd6,37000,92
32666749,40000,273
32655acc,38000,272
32655323,40000,277
32662012,37000,95
3266162c,35000,92
32657080,38000,272
32666cd6,37000,92
32666749,40000,273
32655acc,38000,272
32655323,40000,277
32662012,37000,95
3266162c,34975,92
32657080,37975,272
32666cd6,37000,92
32666749,40000,272
32655acc,38000,272
32655323,40000,277
32657080,38000,272
3266162c,34975,92
32662012,37000,95
32666cd6,37000,93
32666749,40000,272
32655acc,38000,271
32655323,40000,277
32657080,38000,272
32662012,37000,95
3266162c,34975,92
32666cd6,37000,93
32669a63,34000,271
32667896,37000,113
32666749,40000,272
32655acc,38000,271
32655323,40000,277
32657080,38000,272
32662012,37000,95
3266162c,35000,92
32666cd6,37000,93
32669a63,34025,271
32666749,40000,272
32655acc,38000,271
32667896,37000,112
32655323,40000,277
32657080,38000,272
32662012,37000,95
3266162c,35000,92
32666cd6,37000,93
32669a63,34025,271
32666749,40000,272
32655acc,38000,271
32655323,40000,277
32667896,37000,112
32657080,38000,272
32662012,37000,95
3266162c,35000,92
32666cd6,37000,93
32669a63,34025,270
32655323,40000,277
32667896,37000,112
32657080,38000,272
3266162c,35000,92
32662012,37000,95
32666cd6,37000,93
32669a63,34025,270
32655323,40000,277
32667896,37000,112
32657080,37975,272
32662012,37000,95
3266162c,34975,92
32666cd6,37000,93
32669a63,34025,270
32667477,34000,251
32657080,38000,272
3266ac56,34000,274
32662012,37000,95
3266162c,35000,92
32666cd6,37000,93
32669a63,34000,270
32667477,34000,251
32657080,37975,272
3266ac56,34000,274
3266bf9c,31975,272
32662012,37000,95
3266162c,35000,92
32669a63,34000,270
32666cd6,37000,93
32667477,34000,251
32657080,38000,272
3266ac56,34200,274
3266bf9c,31975,272
32662012,37000,95
3266162c,35000,92
32669a63,33975,270
32667477,34000,251
32666cd6,37000,93
32657080,37975,272
3266ac56,34575,273
3266bf9c,32000,272
32662012,37000,95
3266162c,34975,92
32669a63,33975,270
32667477,34000,251
32666cd6,37000,93
32657080,38000,272
3266bf9c,32000,272
3266ac56,34925,273
32662012,37000,96
3266162c,35000,92
32669a63,33950,270
32667477,34000,251
32666cd6,37000,93
32657080,37975,271
3266ac56,35675,273
3266bf9c,32000,272
32662012,37000,96
3266162c,35000,92
32669a63,33950,270
32667477,34000,251
32657080,37975,271
3266ac56,35925,273
3266bf9c,32000,272
32662012,37000,96
3266162c,35000,92
32669a63,33950,270
32657080,37975,271
3266ac56,35975,273
3266bf9c,32000,272
32662012,37000,96
3266162c,34975,92
32669a63,33950,270
32657080,38000,271
3266ac56,36000,273
3266bf9c,32000,272
32662012,37000,96
3266162c,34975,92
32669a63,33950,270
3266ac56,36000,273
3266bf9c,32000,270
32662012,37000,96
3266162c,35000,92
32669a63,33675,270
3266ac56,36000,273
3266bf9c,33300,272
3266162c,34975,92
32662012,37000,96
32669a63,33675,270
3266ac56,36000,273
3266bf9c,33300,272
32662012,37000,96
3266162c,34975,92
32669a63,33675,270
3266ac56,36000,273
3266bf9c,33975,272
32662012,37000,94
3266162c,34975,92
32669a63,33675,270
3266ac56,36000,273
3266bf9c,33975,272
32662012,37000,92
3266162c,35000,92
32669a63,33675,265
3266ac56,36000,273
3266bf9c,33975,272
32662012,37000,93
32669a63,33675,256
3266162c,34975,92
3266ac56,36000,273
3266bf9c,34000,272
32663231,38000,273
32662012,37000,93
3266162c,34975,92
32669a63,26300,270
3266ac56,36000,273
3266bf9c,34000,272
32663231,38000,275
3266162c,34975,92
32662012,37000,94
32669a63,26300,270
3266d380,35000,65
3266ac56,36000,273
3266bf9c,34000,272
32663231,38000,277
32669a63,24775,270
32662012,37000,94
3266162c,35000,93
3266d380,35000,65
3266ac56,36000,273
3266bf9c,34000,272
32663231,38000,277
32669a63,24775,270
32662012,37000,94
3266162c,35000,93
3266d380,35000,65
3266ac56,36000,273
3266bf9c,34000,272
32663231,38000,277
3264eef6,40000,273
32669a63,22825,270
32662012,37000,94
3266162c,35000,93
3266d380,35000,65
3266ac56,36000,273
3266bf9c,34000,272
32663231,38000,277
3264eef6,40000,272
32669a63,22825,270
32662012,37000,94
3266162c,35000,93
3266ac56,36000,272
3266d380,35000,65
3266bf9c,34000,269
32663231,37975,280
3264eef6,40000,272
32669a63,22825,270
32662012,37000,94
3266162c,34975,93
3266d166,37000,94
3266ac56,35975,276
3266d380,35000,65
3266bf9c,34000,272
32663231,37975,279
3264eef6,40000,272
32669a63,22825,270
32662012,37000,94
3266162c,34975,93
3266ac56,35975,276
3266d380,35000,65
3266d166,37000,94
3266bf9c,34000,272
32663231,37975,279
3264eef6,40000,272
32669a63,22825,270
32662012,37000,94
3266162c,35000,93
3266ac56,35975,276
3266d166,37000,94
3266d380,35000,65
3266bf9c,34000,272
32663231,38000,277
3264eef6,40000,272
32669a63,22825,270
32662012,37000,94
3266162c,34975,94
3266bf9c,34000,272
3266d166,37000,94
3266d380,35000,65
32663231,38000,277
3264eef6,40000,272
32669a63,22825,270
32662012,37000,94
3266162c,34975,94
3266bf9c,34000,272
3266d166,37000,94
3266d380,35000,65
32663231,38000,277
3264eef6,40000,272
32669a63,22825,270
32662012,37000,94
3266162c,35000,94
3266bf9c,34000,272
3266d166,37000,94
32663231,38000,277
3266d380,35000,67
3264eef6,40000,272
326572a2,36000,273
32669a63,16325,270
32662012,37000,94
3266162c,35000,94
3266bf9c,34000,272
3266d166,37000,94
32663231,37975,278
3264eef6,40000,272
3266d380,35000,67
326572a2,36000,273
32669a63,16325,270
32662012,37000,94
3266bf9c,34000,269
32663231,37975,278
3266d166,37000,94
3264eef6,40000,272
3266d380,35000,67
326572a2,36000,273
32669a63,16325,270
32669013,37000,71
32663231,38000,278
3264eef6,40000,272
3266d166,37000,95
3266d380,35000,67
326572a2,36000,273
32669a63,16325,270
32669013,37000,71
32663231,37975,278
3264eef6,40000,272
3266d166,37000,95
3266d380,35000,67
326572a2,36000,273
32669a63,12725,270
32669013,37000,71
32663231,37975,278
3264eef6,40000,272
3266d166,37000,95
3266d380,35000,67
326572a2,36000,273
32669a63,12725,270
32669013,37000,71
32663231,38000,278
3264eef6,40000,272
3266d166,37000,94
326572a2,36000,273
3266d380,35000,67
32669a63,12725,270
32669013,37000,71
32663231,38000,278
3264eef6,40000,272
326572a2,36000,273
3266d380,35000,67
3266d166,37000,95
32669a63,12725,270
32669013,37000,71
32663231,38000,278
3264eef6,40000,272
326572a2,36000,273
3266d166,37000,95
3266d380,35000,67
32669a63,12725,270
32669013,37000,71
32663231,38000,278
3264eef6,40000,272
326572a2,36000,273
3266d166,37000,95
3266d380,35000,67
32669a63,12725,270
32663231,38000,278
3264eef6,40000,276
326572a2,36000,273
3266d166,37000,95
3266d380,35000,67
3266ea4b,36000,251
32663231,38000,278
3264eef6,40000,277
326572a2,36000,273
3266d166,37000,95
3266d380,35000,67
3266ea4b,36000,251
3264eef6,40000,276
326572a2,36000,272
3266d166,37000,95
3266d380,35000,67
3266ea4b,36000,251
3264eef6,40000,275
326572a2,36000,272
3266d166,37000,95
3266d380,35000,67
3266ea4b,36000,251
326572a2,36000,272
3266d166,37000,95
3266d380,35000,66
3266ea4b,36025,250
326572a2,36000,272
3266d166,37000,95
3266d380,35000,67
3266ea4b,36025,250
326572a2,36000,272
3266d166,37000,95
3266d380,35000,67
3266ea4b,36050,250
32663231,38000,277
326572a2,36000,272
3266d166,37000,95
3266d380,35000,69
326572a2,36000,272
3266d166,37000,95
3266d380,35000,69
326572a2,36000,272
3266d166,37000,95
3266d380,35000,69
326572a2,36000,272
32666c3b,38000,272
3266d166,37000,95
3266d380,35000,69
3266fcce,2875,260
326572a2,36000,272
3266d166,37000,95
3266d380,35000,69
3266fcce,4275,260
326572a2,36000,272
3266d380,35000,69
3266d166,37000,95
3266fcce,6450,260
32666c3b,38000,272
3266d380,35000,67
3266d166,37000,95
3266fcce,8050,260
3266d166,37000,95
3266d380,35000,67
3266fcce,9600,238
3266f0da,32450,266
3266d166,37000,95
3266d380,35000,67
3266fcce,9975,238
3266f0da,32700,266
3266d166,37000,95
3266d380,35000,67
3266fcce,10000,239
3266f0da,33150,266
32666c3b,38000,272
3266d166,37000,95
3266d380,35000,67
3266fcce,10000,239
3266f0da,33625,266
32666c3b,38000,272
3266d166,37000,95
3266d380,35000,67
3266fcce,10000,239
3266f0da,33975,266
32666c3b,38000,272
3266d166,37000,95
3266d380,35000,67
3266f0da,34000,266
3266fcce,10000,239
32666c3b,38000,272
3266d380,35000,67
3266d166,37000,95
3266f0da,34000,266
3266fcce,10000,239
32666c3b,38000,272
3266d380,35000,67
3266d166,37000,95
3266f0da,34000,266
3266fcce,10000,238
3266f1b9,37875,266
32666c3b,38000,272
3266d380,35000,67
3266d166,37000,95
3266f0da,34000,266
3266fcce,10000,242
3266f1b9,38000,266
32666c3b,38000,286
3266d380,35000,67
3266d166,37000,95
3266f0da,34000,266
3266fcce,10000,300
3266f1b9,38000,266
32666c3b,38000,285
3266d380,35000,67
3266d166,37000,95
3266f0da,34000,266
3266fcce,10000,355
3266f1b9,38000,266
32666c3b,38000,285
3266d166,37000,95
3266d380,35000,67
3266f0da,34000,266
3266fcce,10000,51
3266f1b9,38000,266
32667e25,43000,273
3266f0da,34000,266
3266d380,35000,82
3266d166,37000,96
3266fcce,10000,59
3266f1b9,38000,266
32667e25,43000,273
3266f0da,34000,266
3266d380,35000,93
3266d166,37000,96
3266fcce,10000,58
3266f1b9,38000,266
32667e25,43000,273
3266f0da,34000,266
3266d380,35000,93
3266f1b9,38000,266
3266d166,37000,96
3266fcce,10000,59
32667e25,43000,273
32667454,34000,273
3266f0da,34000,266
3266f1b9,38000,266
3266d380,35000,91
3266d166,37000,97
3266fcce,10000,124
3266a0d9,38000,312
32667e25,43000,273
32667454,34000,273
3266f0da,34000,265
3266f1b9,38000,266
3266d380,35000,89
3266fcce,10000,182
3266d166,37000,97
3266a0d9,38000,312
32667e25,43000,273
32667454,34000,273
3266f0da,34000,265
3266f1b9,38000,266
3266fcce,10025,239
3266d380,35000,88
3266d166,37000,97
32667e25,43000,273
32667454,34000,273
3266f0da,34000,265
3266f1b9,38000,265
3266fcce,10000,238
3266d380,35000,87
3266d166,37000,97
32667e25,43000,273
32667454,34000,273
3266f0da,34000,265
3266f1b9,38000,266
3266fcce,10000,238
3266d380,35000,89
3266d166,37000,97
32667e25,43000,273
32667454,34000,273
3266f0da,34000,265
3266f1b9,38000,265
3266fcce,10000,243
3266d380,35000,89
3266f438,31750,266
32667e25,43000,273
32667454,34000,273
326702c6,18350,180
3266f0da,34000,265
3266f1b9,38000,266
3266fcce,10000,310
3266f438,32125,266
32667e25,43000,273
32667454,34000,273
326702c6,19300,179
3266f0da,34000,265
3266f1b9,38000,265
3266fcce,10000,359
3266f438,32475,266
32667e25,43000,273
32667454,34000,273
326702c6,20325,214
3266f0da,34000,265
3266f1b9,38000,265
3266fcce,10000,55
3266f438,32900,266
32667e25,43000,271
32667454,34000,273
326702c6,20325,214
3266f0da,34000,265
3266f1b9,38000,265
3266fcce,10000,58
3266f438,33225,266
32667e25,43000,271
32667454,34000,273
3266ea4b,36000,273
326702c6,20325,214
3266f0da,34000,265
3266f1b9,38000,265
3266fcce,10000,58
3266f438,33700,266
3266e351,30875,82
32667e25,43000,271
32667454,34000,273
3266ea4b,36000,273
3266f0da,34000,265
3266f1b9,38000,265
3266fcce,10000,62
3266f438,34000,266
3266e351,30875,82
32667e25,43000,271
32667454,34000,273
3266ea4b,36000,273
3266f0da,34000,265
3266f1b9,38000,265
3266f438,34275,266
3266fcce,10000,128
3266e351,30875,82
32667e25,43000,271
32667454,34000,273
3266ea4b,36000,273
3266f0da,34000,265
3266f1b9,38000,265
3266f438,34500,266
3266fcce,10000,189
3266e351,30875,82
32667e25,43000,271
32667454,34000,273
3266ea4b,36000,273
3266f0da,34000,275
3266f1b9,38000,265
3266f438,34775,266
3266fcce,10025,240
3266e351,26475,82
32667e25,43000,271
32667454,34000,273
326702c6,26200,265
3266ea4b,36000,273
3266f0da,34000,275
3266f1b9,38000,264
3266f438,34925,266
3266fcce,10000,238
3266e351,26475,82
32667e25,43000,271
32667454,34000,273
326702c6,26200,265
3266ea4b,36000,273
3266f0da,34000,275
3266f1b9,38000,264
3266f438,35200,266
3266fcce,10000,238
3266e351,26475,82
32667e25,43000,271
32667454,34000,272
326702c6,26200,265
3266ea4b,36025,273
3266f0da,34000,275
3266f1b9,38000,264
3266f438,35475,266
3266fcce,10000,247
32667e25,43000,271
32667454,34000,272
3266e351,24700,82
326702c6,28725,265
3266ea4b,36000,273
3266f0da,34000,275
3266f1b9,38000,273
3266f438,35725,266
3266fcce,10000,314
32667e25,43000,271
32667454,34000,272
3266e351,24700,82
326702c6,28725,265
3266ea4b,36000,273
3266f0da,34000,275
3266f1b9,38000,276
3266f438,35875,265
3266fcce,10000,11
32667454,34000,272
3266e351,24700,82
326702c6,28725,265
3266ea4b,36000,273
3266f0da,34025,273
3266f1b9,38000,276
3266f438,36000,265
3266fcce,9925,55
32667454,34000,272
3266e351,24700,82
326702c6,28725,265
3266ea4b,36000,273
3266f0da,34025,273
3266f1b9,38000,275
3266f438,36000,265
3266fcce,9300,69
32667454,34000,270
3266e351,22675,82
3266ea4b,36000,273
326702c6,28725,265
3266f0da,34025,273
3266f1b9,38000,275
3266f438,36000,266
3266fcce,8375,69
3266ea4b,36000,273
3266e351,22675,82
326702c6,28725,265
3266f0da,34000,273
3266f1b9,38000,275
3266f438,36000,265
3266fcce,7075,70
3266ea4b,36000,271
326702c6,28725,265
3266e351,22675,82
3266f0da,34000,273
3266f1b9,38000,274
3266f438,36000,265
3266fcce,6075,70
3266ea4b,36000,271
326702c6,28725,265
3266e351,22675,82
3266f0da,34000,273
3266f1b9,38000,274
3266f438,36000,265
3266fcce,4875,70
32666518,41000,94
3266ea4b,36000,271
326702c6,32500,265
3266e351,22675,74
3266f0da,34000,273
3266f1b9,38000,274
3266f438,36000,265
3266fcce,4375,70
32666518,41000,94
3266ea4b,36000,271
326702c6,32500,265
3266e351,22675,67
3266f0da,33975,273
3266f1b9,38000,274
3266f438,36000,265
3266fcce,3900,69
3266ea4b,36000,271
32666518,41000,94
326702c6,32500,265
3266e351,22675,63
3266f0da,33975,274
3266f1b9,38000,274
3266f438,36000,264
3266fcce,3575,72
3266ea4b,36000,270
32666518,41000,94
326702c6,32500,265
3266e351,22675,62
3266f0da,34000,274
3266f1b9,38000,272
3266f438,36000,264
3266fcce,3150,80
3266ea4b,36000,270
326702c6,33750,265
326707c6,25000,0
32666518,41025,94
3266e351,15600,44
3266f0da,34000,274
3266f1b9,38000,272
3266f438,36000,264
3266fcce,2600,80
3266ea4b,36025,270
326702c6,33750,265
326707c6,25000,97
32666518,41000,94
3266e351,15600,44
3266f0da,34000,272
3266f1b9,38000,272
3266f438,36000,264
3266fcce,2125,80
3266ea4b,36025,270
326702c6,33750,265
326707c6,25000,97
32666518,41000,94
3266f0da,34000,272
3266e351,15600,44
3266f1b9,38000,272
3266f438,36000,278
3266fcce,2100,80
3266ea4b,36025,270
326702c6,33750,265
326707c6,25000,97
32666518,41000,94
3266f0da,33975,272
3266e351,15600,44
3266f1b9,38000,272
3266f438,36000,278
3266fcce,2025,80
3266a721,25000,97
3266f0da,34000,272
32666518,41000,94
3266e351,15600,56
3266f1b9,38000,272
3266f438,36000,278
3266aa12,38000,271
3266fcce,1600,80
3266f0da,34000,272
3266a721,25000,97
32666518,41000,94
3266e351,15600,63
3266f1b9,38000,272
3266f438,36000,277
3266aa12,38000,271
3266f0da,34000,272
3266a721,25000,97
32666518,41000,94
3266e351,15600,65
3266f1b9,38000,272
3266f438,36000,275
3266aa12,38000,271
3266f0da,34000,272
3266a721,25000,97
32666518,41000,94
3266f1b9,38000,272
3266e351,15600,67
3266f438,36000,274
3266aa12,38000,270
3266f0da,34000,272
3266a721,25000,97
3266f1b9,38000,272
32666518,41000,94
3266e351,15600,68
3266f438,36000,274
3266aa12,38000,271
3266f0da,34000,272
3266a721,25000,97
3266f1b9,38000,272
32666518,41025,94
3266e351,15600,69
3266f438,36000,274
3266aa12,38000,270
3266f0da,34000,272
3266a721,25000,97
3266f1b9,38000,272
32666518,41000,94
3266e351,15600,69
3266f438,36000,274
3266aa12,37950,270
3266f0da,34000,272
3266f1b9,38000,272
3266a721,25000,97
32666518,41000,94
3266e351,15600,69
3266f438,36000,274
3266aa12,37400,270
3266f0da,34000,272
3266f1b9,38000,272
3266a721,25000,97
32666518,41025,95
3266e351,15600,70
3266f438,36000,274
3266aa12,36250,270
3266f0da,34000,272
3266f1b9,38000,272
3266a721,25000,97
32666518,41000,95
3266e351,15600,71
3266f438,36000,274
3266aa12,34925,270
3266f0da,34000,272
3266f1b9,38000,272
3266a721,25000,97
32666518,41000,95
3266e351,15600,71
3266f438,36000,273
3266aa12,33700,270
3266f0da,34000,272
3265feea,34000,68
3266f1b9,38000,272
3266a721,25000,97
3266f438,36000,272
3266e351,15600,71
32666518,41000,95
3266aa12,32350,270
3265feea,34000,68
3266f1b9,38000,272
3266a721,25000,97
3266f438,36000,272
3266e351,15600,71
32666518,41000,95
3266aa12,31550,270
3265feea,34000,69
3266f1b9,38000,272
3266a721,25000,97
3266f438,36000,273
3266e351,15600,71
32666518,41000,94
3266aa12,30450,270
3265feea,34000,70
3266f1b9,38000,272
3266a721,25000,97
3266f438,36000,273
3266e351,15600,71
32666518,41000,94
3266aa12,29325,270
3266b7ab,38000,271
3265feea,34000,70
3266f1b9,38000,272
3266f438,36000,273
3266a721,25000,98
3266e351,15600,71
32666518,41025,94
3266aa12,28275,270
3266b7ab,38000,271
3266a9b3,38000,253
3265feea,34000,70
3266f1b9,38000,272
3266f438,36000,273
3266a721,25000,99
32651a59,36000,273
3266e351,15600,71
32666518,41000,94
3266aa12,27275,270
3266b7ab,38000,271
3266a9b3,38000,253
3266f1b9,38000,272
3265feea,34000,71
3266f438,36000,272
3266a721,25000,99
32651a59,36000,273
3266e351,15600,71
32666518,41000,94
3266aa12,26350,270
3266b7ab,38000,271
3266a9b3,38000,253
3266f1b9,38000,272
3265feea,34000,72
3266f438,36000,272
32651a59,36000,273
3266a721,25000,99
3266e351,15600,71
32666518,41000,94
3266aa12,25275,270
3266b7ab,38000,270
3266a9b3,38000,253
3266f1b9,38000,272
3265feea,34000,72
3266f438,36000,272
32651a59,36000,273
3266a721,25000,99
3266e351,15600,71
32666518,41000,95
3266aa12,24325,270
3266b7ab,38000,270
3266a9b3,38000,253
3266f1b9,38000,272
3265feea,34000,72
3266f438,36000,272
