id,altitude,heading,latitude,longitude
327d06f1,0,201,43.449,39.954
327c78b6,34000,269,43.652,41.003
327c5815,31175,264,43.766,41.187
327c6319,33000,83,41.798,41.388
327c7011,33000,97,41.733,41.587
327c928a,35975,270,43.681,41.792
327cd55e,37000,96,41.677,42.023
327c6104,36000,248,42.896,37.523
327c8327,33000,92,41.878,38.359
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1b5b,0,120,43.44,39.934
327caa68,0,288,43.447,39.939
327d1555,0,334,43.448,39.943
327cb51b,0,338,43.45,39.948
327d06f1,0,244,43.449,39.952
327d1428,0,109,43.45,39.953
327c78b6,34000,271,43.652,40.858
327c5815,30000,264,43.76,41.108
327c7011,33000,97,41.724,41.686
327c6319,33000,94,41.745,41.697
327c928a,36000,270,43.682,41.714
327cd55e,37000,96,41.669,42.128
327cb28f,37000,90,41.892,37.81
327c8327,33000,91,41.855,39.206
327d1428,250,245,43.429,39.894
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1b5b,0,331,43.446,39.939
327caa68,0,288,43.447,39.939
327d1555,0,64,43.447,39.943
327cb51b,0,338,43.45,39.948
327c78b6,34000,263,43.594,40.101
327c5815,19825,256,43.692,40.534
327c928a,34875,271,43.688,41.141
327c8cbe,38000,270,43.682,41.647
327cb28f,37000,90,41.892,37.835
327c8327,33000,91,41.854,39.305
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1b5b,0,331,43.446,39.939
327caa68,0,288,43.447,39.939
327d1555,0,64,43.448,39.946
327cb51b,0,338,43.45,39.948
327c78b6,34000,263,43.587,40.014
327c5815,18775,256,43.68,40.467
327c928a,34875,267,43.687,41.086
327c8cbe,38000,270,43.682,41.596
327cb28f,37000,90,41.89,37.93
327c8327,33000,92,41.848,39.409
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327c78b6,34000,263,43.579,39.931
327d1b5b,0,331,43.446,39.939
327cb51b,0,338,43.45,39.948
327d1555,0,64,43.449,39.949
327c5815,17700,256,43.668,40.397
327c928a,34875,258,43.677,40.997
327c8cbe,38000,270,43.682,41.519
327c0afe,36000,271,43.675,42.284
327c88bb,33000,125,41.895,37.611
327cb28f,37000,90,41.89,38.033
327c8327,33000,92,41.845,39.508
327c78b6,34000,263,43.572,39.842
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327cb51b,0,338,43.45,39.948
327d1555,0,61,43.449,39.951
327c5815,16700,256,43.657,40.333
327c928a,26825,271,43.686,41.228
327c8cbe,37100,270,43.684,41.597
327c0afe,36000,271,43.676,42.208
327c88bb,33000,91,41.893,37.696
327cb28f,37050,90,41.887,38.039
327c8327,33000,92,41.84,39.623
327c78b6,34000,263,43.566,39.771
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327caa68,0,288,43.447,39.939
327cb51b,0,338,43.45,39.948
327d1555,0,115,43.45,39.953
327c5815,15825,256,43.646,40.275
327c928a,26825,271,43.687,41.124
327c8cbe,37100,270,43.684,41.494
327c0afe,36000,270,43.677,42.125
327c88bb,33000,93,41.892,37.665
327cb28f,37050,90,41.887,38.171
327c8327,33000,92,41.837,39.722
327c78b6,34000,269,43.564,39.729
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327caa68,0,107,43.447,39.939
327cb51b,0,338,43.45,39.948
327d243f,0,0,43.444,39.953
327d1555,0,239,43.449,39.953
327c5815,14825,256,43.634,40.209
327c928a,26825,271,43.688,41.051
327c8cbe,37100,270,43.684,41.417
327c0afe,36000,271,43.678,42.042
327c88bb,33000,93,41.887,37.806
327cb28f,37025,90,41.879,38.442
327d06f1,17525,265,43.367,39.311
327c78b6,34025,254,43.547,39.646
327c8327,33000,92,41.835,39.819
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,236,43.443,39.931
327caa68,0,107,43.447,39.939
327d1555,0,244,43.447,39.948
327cb51b,0,338,43.45,39.948
327d243f,0,0,43.444,39.953
327c5815,13950,256,43.624,40.149
327c928a,26825,271,43.688,41.002
327c8cbe,37100,270,43.684,41.367
327c0afe,36000,270,43.679,41.965
327c88bb,33000,91,41.888,37.992
327cb28f,36975,90,41.878,38.491
327d06f1,18825,265,43.366,39.294
327c78b6,34000,242,43.509,39.527
327d1555,600,243,43.439,39.924
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,70,43.442,39.928
327caa68,0,107,43.447,39.939
327d253a,0,334,43.448,39.942
327cb51b,0,338,43.45,39.948
327d243f,0,0,43.444,39.953
327c8327,33000,92,41.826,40.035
327c5815,13375,243,43.616,40.111
327c928a,22500,271,43.682,40.784
327c8cbe,37100,263,43.678,41.278
327c0afe,36000,270,43.68,41.874
327c88bb,33000,91,41.887,38.035
327cb28f,36950,91,41.874,38.612
327d06f1,21250,253,43.348,39.108
327c78b6,34000,241,43.485,39.464
327d1555,600,243,43.428,39.895
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,244,43.442,39.928
327caa68,0,107,43.447,39.939
327d253a,0,334,43.448,39.942
327cb51b,0,338,43.45,39.948
327d243f,0,89,43.444,39.953
327c5815,12050,205,43.573,40.064
327c8327,33000,92,41.821,40.151
327c928a,22500,271,43.683,40.716
327c8cbe,37100,259,43.668,41.189
327c0afe,36000,270,43.681,41.796
327c88bb,33000,91,41.885,38.145
327cb28f,36975,91,41.872,38.684
327d06f1,21250,253,43.329,39.024
327c78b6,34000,240,43.461,39.404
327d1555,600,243,43.428,39.895
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,271,43.442,39.928
327d253a,0,334,43.448,39.942
327cb51b,0,338,43.45,39.948
327d243f,0,89,43.444,39.953
327c5815,12050,205,43.532,40.038
327c8327,33000,92,41.819,40.255
327c928a,22500,271,43.684,40.648
327c8cbe,37100,257,43.654,41.102
327c0afe,36000,270,43.682,41.711
327c57b1,34000,271,43.675,42.326
327c88bb,33000,92,41.88,38.3
327cb28f,36975,91,41.868,38.83
327d06f1,21250,253,43.316,38.961
327c78b6,34000,242,43.432,39.329
327d1555,600,243,43.428,39.895
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,271,43.442,39.928
327d253a,0,334,43.448,39.942
327cb51b,0,338,43.45,39.948
327d243f,0,89,43.444,39.953
327c5815,12050,205,43.494,40.013
327c8327,33000,92,41.817,40.28
327c928a,22500,271,43.685,40.58
327c8cbe,37100,257,43.639,41.015
327c0afe,36000,270,43.683,41.626
327c57b1,34000,271,43.676,42.233
327c88bb,33000,92,41.877,38.44
327cb28f,36975,91,41.866,38.909
327d06f1,21250,253,43.306,38.92
327c78b6,34000,242,43.415,39.284
327d26e4,575,244,43.438,39.921
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,271,43.442,39.928
327caa68,0,107,43.447,39.939
327d253a,0,334,43.448,39.942
327cb51b,0,338,43.45,39.948
327d243f,0,89,43.444,39.953
327c5815,12050,205,43.468,39.997
327c8327,33000,92,41.815,40.377
327c928a,22500,271,43.685,40.534
327c8cbe,27100,270,43.685,41.459
327c0afe,36000,270,43.683,41.57
327c57b1,34000,271,43.677,42.148
327c88bb,33000,92,41.876,38.478
327d06f1,25150,245,43.299,38.901
327cb28f,37000,91,41.863,39.016
327c78b6,34000,242,43.418,39.289
327d26e4,575,244,43.43,39.899
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,271,43.442,39.928
327caa68,0,107,43.447,39.939
327d253a,0,334,43.448,39.942
327cb51b,0,338,43.45,39.948
327c5815,12050,205,43.456,39.989
327c928a,22500,271,43.686,40.466
327c8327,33000,92,41.812,40.474
327c8cbe,27100,270,43.685,41.363
327c0afe,35950,270,43.684,41.487
327c57b1,34000,270,43.678,42.071
327c88bb,33000,92,41.872,38.621
327d06f1,26375,245,43.288,38.867
327c78b6,34000,242,43.362,39.121
327cb28f,37000,91,41.859,39.124
327d26e4,575,244,43.426,39.889
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,271,43.442,39.928
327caa68,0,107,43.447,39.939
327d253a,0,334,43.448,39.942
327cb51b,0,338,43.45,39.948
327c5815,12050,205,43.456,39.989
327c928a,13450,271,43.636,40.389
327c8327,33000,93,41.791,40.82
327c8cbe,27100,270,43.685,41.292
327c0afe,35950,270,43.684,41.404
327c57b1,34000,270,43.679,41.978
327ce0d5,37000,68,42.876,37.477
327c88bb,33000,92,41.872,38.618
327d06f1,26375,245,43.265,38.798
327c78b6,34000,248,43.33,39.02
327cb28f,37000,92,41.856,39.223
327d26e4,575,244,43.426,39.889
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,271,43.442,39.928
327caa68,0,107,43.447,39.939
327d253a,0,334,43.448,39.942
327cb51b,0,338,43.45,39.948
327c928a,13450,271,43.637,40.293
327c8327,33000,93,41.786,40.915
327c8cbe,27100,270,43.685,41.245
327c0afe,35950,270,43.684,41.326
327c57b1,34000,270,43.68,41.901
327ce0d5,37000,67,42.911,37.597
327d06f1,27650,245,43.251,38.742
327c88bb,33000,92,41.868,38.752
327c78b6,34000,248,43.319,38.984
327cb28f,37000,92,41.854,39.283
327d2916,19450,73,43.758,39.695
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,271,43.442,39.928
327d253a,0,337,43.447,39.942
327cb51b,0,338,43.45,39.948
327c928a,13450,271,43.637,40.248
327c8327,33000,93,41.781,41.023
327c8cbe,27100,262,43.679,41.162
327c0afe,35950,270,43.684,41.247
327c57b1,34000,270,43.681,41.815
327ce0d5,37000,67,42.948,37.717
327d06f1,28925,245,43.228,38.661
327c78b6,34000,249,43.29,38.882
327c88bb,33000,92,41.864,38.887
327cb28f,37000,91,41.85,39.406
327d2916,19450,73,43.773,39.765
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,271,43.442,39.928
327caa68,0,288,43.447,39.939
327d253a,0,334,43.447,39.942
327cb51b,0,338,43.45,39.948
327c928a,13450,271,43.638,40.18
327c8cbe,27100,258,43.668,41.081
327c8327,33000,93,41.776,41.126
327c0afe,35950,262,43.678,41.155
327c57b1,34000,270,43.682,41.722
327ce0d5,37000,66,42.985,37.833
327d06f1,29675,245,43.195,38.552
327c78b6,34000,249,43.28,38.845
327c88bb,33000,92,41.862,38.994
327cb28f,37000,91,41.847,39.487
327d2916,19450,73,43.787,39.831
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,271,43.442,39.928
327caa68,0,288,43.447,39.939
327d253a,0,8,43.447,39.942
327cb51b,0,338,43.45,39.948
327c928a,13450,271,43.638,40.18
327c8cbe,27100,256,43.654,41.0
327c0afe,35950,258,43.67,41.095
327c8327,33000,93,41.77,41.233
327c57b1,34000,270,43.683,41.644
327cce71,33025,90,41.749,37.533
327ce0d5,37000,66,43.01,37.912
327d06f1,30500,245,43.183,38.513
327c78b6,34000,249,43.252,38.744
327c88bb,33000,92,41.856,39.163
327cb28f,37000,92,41.843,39.584
327d2916,19450,73,43.802,39.897
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,271,43.442,39.928
327caa68,0,288,43.447,39.939
327d253a,0,64,43.446,39.942
327cb51b,0,338,43.45,39.948
327c928a,13450,271,43.638,40.18
327c8cbe,27100,256,43.645,40.946
327c0afe,35950,256,43.655,41.005
327c8327,33000,93,41.765,41.329
327c57b1,33725,270,43.683,41.558
327cce71,33025,90,41.749,37.658
327ce0d5,37000,67,43.051,38.05
327d06f1,30925,245,43.161,38.439
327c78b6,34000,248,43.252,38.744
327c88bb,33000,92,41.854,39.24
327cb28f,36450,92,41.842,39.609
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,271,43.442,39.928
327caa68,0,288,43.447,39.939
327d2916,19450,73,43.812,39.941
327d253a,0,64,43.446,39.942
327cb51b,0,338,43.45,39.948
327c8cbe,18250,249,43.644,40.407
327c0afe,35950,256,43.639,40.916
327c8327,33000,94,41.76,41.434
327c57b1,32875,270,43.684,41.48
327cd0ff,41000,71,41.669,41.886
327d21e8,24000,258,43.909,42.339
327cce71,33025,90,41.749,37.748
327ce0d5,37000,67,43.063,38.092
327d06f1,30925,245,43.13,38.348
327c78b6,34000,248,43.23,38.672
327c88bb,33000,91,41.849,39.404
327cb28f,34700,92,41.834,39.828
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,271,43.442,39.928
327caa68,0,288,43.447,39.939
327d253a,0,64,43.446,39.942
327cb51b,0,338,43.45,39.948
327d2916,19450,73,43.826,40.007
327c8cbe,18250,249,43.622,40.328
327c0afe,35950,256,43.622,40.826
327c57b1,31800,270,43.685,41.386
327c8327,33000,94,41.754,41.542
327cd0ff,41000,71,41.696,41.993
327d21e8,24000,258,43.897,42.259
327cce71,33025,90,41.747,37.54
327ce0d5,37000,67,43.101,38.216
327d06f1,31975,247,43.134,38.347
327c78b6,34000,250,43.214,38.609
327c88bb,33000,92,41.846,39.494
327d1555,17025,91,43.748,39.65
327cb28f,33150,92,41.831,39.911
327d0712,0,140,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,271,43.442,39.928
327caa68,0,288,43.447,39.939
327cb51b,0,338,43.45,39.948
327d2916,19450,73,43.841,40.073
327c8cbe,15725,249,43.609,40.183
327c0afe,35950,255,43.611,40.767
327c57b1,30925,270,43.685,41.31
327c8327,33000,94,41.748,41.649
327cd0ff,41000,85,41.712,42.103
327d21e8,24000,260,43.888,42.194
327cce71,33025,90,41.747,37.663
327d06f1,31975,247,43.104,38.251
327ce0d5,37000,67,43.133,38.326
327c78b6,34000,250,43.187,38.506
327d26e4,15000,244,43.56,39.545
327c88bb,33000,92,41.84,39.658
327d1555,17950,73,43.77,39.758
327d0712,0,140,43.442,39.928
327d2c6f,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,89,43.442,39.928
327d253a,0,64,43.447,39.943
327cb51b,0,338,43.45,39.948
327cb28f,32075,92,41.826,40.044
327c8cbe,15725,249,43.588,40.106
327d2916,19450,73,43.851,40.117
327c0afe,35950,255,43.594,40.678
327c57b1,29875,270,43.686,41.223
327c8327,33000,94,41.742,41.755
327d21e8,24000,262,43.88,42.113
327cd0ff,41000,97,41.708,42.214
327cce71,33025,90,41.747,37.723
327d06f1,31975,247,43.084,38.183
327ce0d5,37000,67,43.151,38.385
327c78b6,34000,247,43.179,38.479
327d26e4,15875,358,43.607,39.542
327c88bb,33000,91,41.837,39.747
327d1555,18775,73,43.785,39.832
327d0712,0,140,43.442,39.928
327d2c6f,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,89,43.442,39.928
327caa68,0,288,43.447,39.939
327d253a,0,64,43.447,39.945
327cb51b,0,338,43.45,39.948
327c8cbe,15725,249,43.578,40.069
327d2916,19450,73,43.851,40.117
327cb28f,31025,91,41.822,40.153
327c0afe,25525,269,43.676,40.648
327c57b1,28950,270,43.686,41.143
327c8327,33000,94,41.736,41.86
327d21e8,24000,263,43.874,42.047
327cd0ff,41000,98,41.696,42.322
327cce71,33025,90,41.747,37.813
327d06f1,32025,248,43.068,38.121
327ce0d5,37000,67,43.141,38.358
327c78b6,34000,247,43.148,38.379
327d26e4,17025,357,43.664,39.537
327c88bb,33000,91,41.835,39.854
327d1555,19550,73,43.793,39.869
327d0712,0,140,43.442,39.928
327d2c6f,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,89,43.442,39.928
327caa68,0,288,43.447,39.939
327d253a,0,64,43.448,39.947
327cb51b,0,338,43.45,39.948
327d2916,19450,73,43.851,40.117
327c8cbe,12775,249,43.603,40.148
327cb28f,29825,92,41.819,40.233
327c0afe,25525,269,43.675,40.575
327c57b1,27875,270,43.686,41.055
327d21e8,24000,263,43.867,41.967
327c8327,33000,94,41.729,41.977
327c80e0,38000,270,43.675,42.291
327d06f1,32025,248,43.048,38.051
327c78b6,34000,248,43.096,38.195
327ce0d5,37000,67,43.18,38.484
327d26e4,17800,357,43.683,39.535
327c88bb,33000,91,41.835,39.855
327d0712,0,140,43.442,39.928
327d2c6f,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,89,43.442,39.928
327caa68,0,288,43.447,39.939
327d2d71,0,61,43.448,39.943
327cb51b,0,338,43.45,39.948
327d253a,0,64,43.449,39.95
327d1555,19550,73,43.812,39.953
327c8cbe,12775,249,43.582,40.072
327cb28f,29825,92,41.817,40.301
327c0afe,25525,269,43.675,40.527
327c57b1,27025,270,43.687,40.983
327d21e8,24000,263,43.861,41.898
327c8327,33000,94,41.723,42.075
327c80e0,38000,270,43.676,42.214
327cbeb7,35000,98,41.784,37.491
327d06f1,32000,248,43.015,37.94
327c78b6,34000,248,43.087,38.165
327ce0d5,37000,69,43.223,38.638
327d26e4,18300,357,43.759,39.598
327d0712,0,140,43.442,39.928
327d2c6f,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,89,43.442,39.928
327caa68,0,288,43.447,39.939
327d2d71,0,61,43.448,39.943
327cb51b,0,338,43.45,39.948
327d253a,0,64,43.45,39.952
327c88bb,33000,91,41.833,39.954
327d2916,26900,73,43.82,39.996
327c8cbe,12775,249,43.566,40.017
327d1555,21325,81,43.826,40.041
327cb28f,29825,92,41.815,40.388
327c0afe,25525,269,43.674,40.455
327c57b1,25975,270,43.687,40.9
327d21e8,24000,262,43.854,41.819
327c80e0,38000,270,43.678,42.124
327c8327,33000,94,41.717,42.181
327cbeb7,35000,111,41.774,37.47
327d06f1,32000,248,42.994,37.866
327c78b6,34000,248,43.049,38.035
327ce0d5,37000,68,43.272,38.809
327d26e4,18725,81,43.779,39.679
327d0712,0,140,43.442,39.928
327d2c6f,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,89,43.442,39.928
327caa68,0,288,43.447,39.939
327cb51b,0,338,43.45,39.948
327d253a,0,157,43.449,39.954
327c8cbe,12775,249,43.556,39.98
327d1555,21325,81,43.834,40.106
327d2916,26900,73,43.848,40.122
327c88bb,33000,92,41.819,40.187
327c0afe,25525,269,43.673,40.383
327cb28f,29825,92,41.812,40.476
327c57b1,25100,270,43.687,40.83
327d21e8,24000,262,43.848,41.749
327c80e0,38000,270,43.678,42.078
327c8327,33000,94,41.711,42.279
327ce08e,33000,105,41.757,37.468
327c818a,36975,93,41.897,37.477
327cbeb7,35000,111,41.75,37.553
327d06f1,32000,248,42.964,37.767
327c78b6,34000,248,43.02,37.937
327ce0d5,37000,68,43.291,38.877
327d26e4,19075,81,43.789,39.745
327d0712,0,140,43.442,39.928
327d2c6f,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,89,43.442,39.928
327caa68,0,288,43.447,39.939
327cb51b,0,338,43.45,39.948
327d253a,0,244,43.448,39.952
327c8cbe,12775,249,43.556,39.98
327d1555,22575,81,43.839,40.096
327d2916,26900,73,43.867,40.211
327c88bb,33000,92,41.815,40.293
327c0afe,25525,269,43.672,40.311
327cb28f,29825,86,41.814,40.573
327c57b1,24050,270,43.687,40.749
327d21e8,24000,262,43.841,41.676
327c80e0,38000,270,43.678,41.97
327cbeb7,35000,111,41.754,37.526
327c818a,36975,93,41.897,37.529
327ce08e,33000,106,41.736,37.567
327d06f1,32000,248,42.951,37.72
327c78b6,34000,248,43.026,37.959
327ce0d5,37000,68,43.314,38.958
327ce8ff,36000,276,41.655,39.628
327d26e4,19650,81,43.803,39.872
327d0712,0,140,43.442,39.928
327d2c6f,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,89,43.442,39.928
327d253a,0,244,43.442,39.933
327caa68,0,288,43.447,39.939
327cb51b,0,338,43.45,39.948
327c8cbe,12775,249,43.556,39.98
327d1555,22575,81,43.852,40.217
327d2916,26900,73,43.88,40.27
327c88bb,33000,92,41.812,40.353
327c57b1,23100,270,43.688,40.675
327cb28f,29825,80,41.824,40.675
327c0afe,18300,269,43.675,40.702
327d21e8,24000,262,43.834,41.6
327c80e0,38000,270,43.678,41.92
327cbeb7,35000,111,41.721,37.641
327d06f1,32000,248,42.93,37.65
327ce08e,33000,107,41.714,37.665
327c818a,37000,93,41.893,37.737
327c78b6,34000,248,43.005,37.886
327ce0d5,37000,68,43.343,39.057
327ce8ff,36000,277,41.66,39.563
327d253a,575,245,43.43,39.897
327d0712,0,140,43.442,39.928
327d2c6f,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,89,43.442,39.928
327caa68,0,288,43.447,39.939
327d2d71,0,244,43.448,39.943
327cb51b,0,338,43.45,39.948
327d26e4,20400,77,43.819,39.978
327d1555,22575,81,43.862,40.303
327d1428,26900,73,43.9,40.358
327c88bb,33000,92,41.804,40.538
327c57b1,22050,270,43.688,40.597
327c0afe,18300,269,43.674,40.629
327cb28f,29825,76,41.84,40.776
327d21e8,24000,262,43.827,41.526
327c80e0,38000,270,43.678,41.844
327c89bf,38000,271,43.675,42.287
327d06f1,32000,245,42.904,37.568
327cbeb7,35000,111,41.697,37.725
327ce08e,33000,107,41.69,37.762
327c78b6,34000,248,42.982,37.806
327c818a,37000,91,41.892,37.837
327ce0d5,37000,65,43.396,39.236
327ce8ff,36000,277,41.661,39.551
327d253a,575,245,43.426,39.887
327d2c6f,0,241,43.441,39.926
327d0712,0,140,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,196,43.442,39.928
327caa68,0,288,43.447,39.939
327d2d71,0,244,43.448,39.943
327cb51b,0,338,43.45,39.948
327d26e4,21275,76,43.836,40.068
327d1555,22575,81,43.872,40.389
327d1428,26900,73,43.919,40.447
327c57b1,20975,270,43.688,40.518
327c0afe,18300,269,43.673,40.559
327c88bb,33000,92,41.803,40.561
327cb28f,29825,74,41.86,40.875
327d21e8,23950,262,43.82,41.446
327c80e0,38000,270,43.682,41.789
327c89bf,38000,271,43.676,42.205
327c78b6,34000,248,42.942,37.673
327d06f1,32000,248,42.944,37.699
327ce08e,33000,107,41.675,37.827
327c818a,36975,91,41.891,37.89
327ce0d5,37000,64,43.435,39.353
327ce8ff,36000,277,41.666,39.489
327d253a,575,245,43.426,39.887
327d2c6f,0,149,43.44,39.925
327d0712,0,140,43.442,39.928
327c9869,0,271,43.442,39.928
327d1407,0,334,43.442,39.928
327caa68,0,288,43.447,39.939
327d2d71,0,244,43.447,39.94
327cb51b,0,338,43.45,39.948
327d26e4,21400,75,43.853,40.159
327c57b1,20125,270,43.688,40.455
327d1555,22575,81,43.882,40.475
327c0afe,18300,269,43.672,40.49
327d1428,26900,73,43.939,40.536
327c88bb,33000,92,41.8,40.671
327cb28f,29825,74,41.874,40.941
327d21e8,24000,262,43.813,41.37
327c80e0,38000,270,43.682,41.783
327c89bf,38000,271,43.678,42.122
327c78b6,34000,248,42.899,37.535
327d06f1,32000,248,42.924,37.629
327c818a,37000,91,41.887,38.068
327ce8ff,36000,277,41.673,39.408
327ce0d5,37000,64,43.467,39.443
327d0712,0,140,43.442,39.928
327d1407,0,89,43.442,39.928
327d2c6f,0,289,43.441,39.928
327c9869,0,61,43.442,39.929
327d2d71,0,140,43.447,39.94
327cb51b,0,338,43.45,39.948
327c0afe,14300,236,43.616,40.179
327d26e4,21400,75,43.87,40.246
327c57b1,20125,270,43.688,40.385
327d1555,22575,81,43.891,40.561
327d1428,26900,73,43.945,40.566
327c88bb,33000,92,41.797,40.77
327cb28f,29825,74,41.895,41.04
327d21e8,24000,258,43.803,41.286
327c80e0,38000,270,43.682,41.68
327c89bf,37900,270,43.679,42.033
327c78b6,34000,247,42.897,37.527
327d06f1,32000,248,42.903,37.559
327cd3d0,34000,293,41.674,37.773
327c818a,37000,91,41.886,38.096
327ce8ff,36000,277,41.679,39.317
327ce0d5,37000,64,43.507,39.56
327d2c6f,0,104,43.441,39.928
327d0712,0,140,43.442,39.928
327d1407,0,89,43.442,39.928
327c9869,0,61,43.443,39.931
327caa68,0,288,43.447,39.939
327d2d71,0,140,43.447,39.94
327d31e9,0,334,43.447,39.941
327cb51b,0,338,43.45,39.948
327c0afe,14300,236,43.573,40.09
327c57b1,20125,270,43.688,40.321
327d26e4,21400,75,43.887,40.333
327d1428,26900,73,43.945,40.566
327d1555,22575,81,43.901,40.647
327c88bb,33000,92,41.795,40.87
